coreData_id,coreData_speed,coreData_accelset_long,coreData_accelset_lat,RSUID,t,x,y,perReportID,corrupted,peerReported
8502532,521,1,-4,27,152.6009988,-82.4491194,27.9514863,8690389,0,1
8502532,521.000063497571,1.00000561682752,-3.99998993985573,27,152.6009988,-82.4491112720975,27.9515381155351,8915715,1,1
8690389,518,0,-4,25,152.6500016,-82.4491129,27.9514398,8690389,0,0
8690389,518.000215400752,6.706321181195e-06,-4.00003550896792,25,152.6500016,-82.4491970390999,27.9514432935644,8502532,1,1
8690389,518.000235448186,-2.3071631820894e-06,-3.99999101679202,25,152.6500016,-82.4490939271058,27.9514676426063,8915715,1,1
8690389,517.999899998379,3.30260043229165e-06,-4.00008878732914,25,152.6500016,-82.4491839476973,27.9514546169451,8502532,1,1
8690389,518.000097936925,-1.00718992554635e-05,-4.00000877887136,25,152.6500016,-82.4491031915917,27.9514426759903,8915715,1,1
8502532,521.999522464106,1.00000478659933,-2.99998596126768,27,152.7009988,-82.4491182958127,27.9514502885887,8502532,1,0
8502532,522,1,-3,27,152.7009988,-82.4491182,27.9514769,8690389,0,1
8502532,521.999596962665,0.999997041712811,-3.00001231823097,27,152.7009988,-82.4492185484087,27.9514232779426,8915715,1,1
8502532,522,1,-3,27,152.7009988,-82.4491182,27.9514769,8690389,0,1
8502532,522.000223461722,0.999991567999546,-2.99998778378879,27,152.7009988,-82.4490038763409,27.9514732364299,8915715,1,1
8502532,522,1,-3,27,152.7009988,-82.4491182,27.9514769,8690389,0,1
8502532,521.999688182638,1.00001104055531,-3.00001636068754,27,152.7009988,-82.4490548931949,27.9514554154291,8915715,1,1
8690389,519,6,-4,25,152.7500016,-82.4491116,27.9514305,8690389,0,0
8690389,518.999231813119,5.99999511875372,-3.99995748012057,25,152.7500016,-82.4491057595385,27.9514543714875,8502532,1,1
8690389,518.999861124892,6.00000482696404,-4.00001200623423,25,152.7500016,-82.4491951234917,27.9514973032451,8915715,1,1
8690389,518.999819173722,5.99999726840062,-4.00005115322721,25,152.7500016,-82.4489066082331,27.9514413770747,8502532,1,1
8690389,518.999784450149,6.00000393611561,-3.99997499230636,25,152.7500016,-82.4491503579871,27.951432659149,8915715,1,1
8690389,518.999891998211,5.99999826992795,-4.00003879236121,25,152.7500016,-82.4491595171105,27.9513981884287,8502532,1,1
8690389,519.000177801237,6.00000748335885,-4.00001007139998,25,152.7500016,-82.4490956822016,27.9514409988712,8915715,1,1
8502532,521.999738615747,-13.0000023793417,-1.99999380200844,27,152.8009988,-82.4489362358064,27.9514686107826,8502532,1,0
8502532,522,-13,-2,27,152.8009988,-82.449117,27.9514675,8690389,0,1
8502532,521.999488267148,-12.9999996328771,-2.00001853009335,27,152.8009988,-82.4492285929776,27.9514785566957,8915715,1,1
8502532,522,-13,-2,27,152.8009988,-82.449117,27.9514675,8690389,0,1
8502532,522.000165458942,-13.0000026432313,-1.99998248438814,27,152.8009988,-82.4491087635121,27.9514643554579,8915715,1,1
8502532,522,-13,-2,27,152.8009988,-82.449117,27.9514675,8690389,0,1
8502532,521.999780011966,-13.0000148671718,-1.99999048194796,27,152.8009988,-82.449195254096,27.9514163752931,8915715,1,1
8502532,522,-13,-2,27,152.8009988,-82.449117,27.9514675,8690389,0,1
8502532,521.999744138707,-12.9999903793,-2.00001717929673,27,152.8009988,-82.4491167401609,27.9515259596691,8915715,1,1
8502532,522,-13,-2,27,152.8009988,-82.449117,27.9514675,8690389,0,1
8502532,521.999606615532,-13.0000029059124,-2.00003777095316,27,152.8009988,-82.4492645885797,27.9514775372675,8915715,1,1
8502532,522,-13,-2,27,152.8009988,-82.449117,27.9514675,8690389,0,1
8502532,521.999749840504,-12.9999968941556,-1.99999403165984,27,152.8009988,-82.4491853413573,27.9514452967045,8915715,1,1
8502532,522,-13,-2,27,152.8009988,-82.449117,27.9514675,8690389,0,1
8502532,521.999634016313,-13.000000335859,-1.9999944232182,27,152.8009988,-82.4491707270404,27.9514611462505,8915715,1,1
8502532,522,-13,-2,27,152.8009988,-82.449117,27.9514675,8690389,0,1
8502532,521.999727071873,-12.9999967906942,-2.00000910605765,27,152.8009988,-82.449046435343,27.9515120500353,8915715,1,1
8502532,522,-13,-2,27,152.8009988,-82.449117,27.9514675,8690389,0,1
8502532,522.000325548792,-13.0000015669048,-1.99999557051385,27,152.8009988,-82.4490806909302,27.9514718382632,8915715,1,1
8502532,522,-13,-2,27,152.8009988,-82.449117,27.9514675,8690389,0,1
8502532,521.999932248454,-13.0000048026046,-1.99998520076465,27,152.8009988,-82.4491487255353,27.9514724920536,8915715,1,1
8502532,522,-13,-2,27,152.8009988,-82.449117,27.9514675,8690389,0,1
8502532,521.999681426238,-12.9999951595911,-1.99997851579376,27,152.8009988,-82.4491408358316,27.9514580598447,8915715,1,1
8690389,520,23,-10,25,152.8500016,-82.4491103,27.9514211,8690389,0,0
8690389,519.999872059491,22.9999997540701,-9.99997426495977,25,152.8500016,-82.4489190775238,27.9514085052463,8502532,1,1
8690389,520.000326611508,23.0000100985139,-9.99997145978161,25,152.8500016,-82.4489926811519,27.9513784738661,8915715,1,1
8690389,524,12,-2,25,152.8990016,-82.4491093,27.9514157,8690389,0,0
8690389,523.999465027372,12.0000054299552,-2.00001079395487,25,152.8990016,-82.4491158904591,27.9514187536067,8502532,1,1
8690389,524.000161335299,11.9999911012549,-2.00003225109151,25,152.8990016,-82.4491321227009,27.9513958708698,8915715,1,1
8690389,524.000268231588,11.9999969005648,-1.99995100852926,25,152.8990016,-82.4490310986365,27.9514086967574,8502532,1,1
8690389,524.000096465681,12.0000119923381,-2.00000709525262,25,152.8990016,-82.4491384571712,27.9513914765816,8915715,1,1
8690389,523.998937970938,12.0000046990298,-2.00000286610283,25,152.8990016,-82.4491432270141,27.9514103920285,8502532,1,1
8690389,523.999829733321,12.0000133474909,-2.00000541978159,25,152.8990016,-82.4489636615187,27.9514176980193,8915715,1,1
8690389,524.000070626097,12.0000061341377,-1.99997233726986,25,152.8990016,-82.4491651161823,27.951386828869,8502532,1,1
8690389,524.000180210103,12.0000052705797,-2.0000058039986,25,152.8990016,-82.4490143808695,27.9514200498632,8915715,1,1
8690389,526,29,7,25,153.0490016,-82.4491072,27.9514016,8690389,0,0
8690389,526.000326738817,29.0000061466508,7.00003552815886,25,153.0490016,-82.4491779192403,27.9513925636158,8502532,1,1
8690389,525.999800664195,29.0000069083742,7.00001368649733,25,153.0490016,-82.4492276851064,27.9513965074387,8915715,1,1
8690389,525.99958545355,28.9999950238534,6.99995802601547,25,153.0490016,-82.4490502145813,27.9514230253148,8502532,1,1
8690389,525.999760694862,28.9999936578995,6.99999080389244,25,153.0490016,-82.4490623308061,27.9514220331442,8915715,1,1
8690389,525.999972118646,28.9999943857859,6.99999868395657,25,153.0490016,-82.4491442507617,27.9514503656393,8502532,1,1
8690389,525.999812418629,29.0000052132443,6.99997949694179,25,153.0490016,-82.4490139093325,27.9513918848776,8915715,1,1
8690389,526.000142500948,29.0000100651424,6.99994141154165,25,153.0490016,-82.4491154971249,27.9513691621218,8502532,1,1
8690389,525.999856138648,29.0000027848772,7.00002800989377,25,153.0490016,-82.4490774896926,27.9514081525523,8915715,1,1
8690389,525.999699836026,29.0000008475014,7.00004710913848,25,153.0490016,-82.4491753086931,27.9514680514192,8502532,1,1
8690389,526.000138810161,29.000009252704,6.99999376087876,25,153.0490016,-82.4492101252735,27.9513773454788,8915715,1,1
8690389,525.999993337016,28.9999985582255,6.99998958123421,25,153.0490016,-82.4491514056461,27.9514442556494,8502532,1,1
8690389,526.000247468592,29.0000078310144,6.99999715559047,25,153.0490016,-82.449142554864,27.9513741363646,8915715,1,1
8915715,521.999412684104,-13.0000001392136,-2.00000518072356,2,153.0500004,-82.4489314566959,27.9514592941482,8915715,1,0
8915715,522.000201265691,-12.9999965069823,-1.99995463377546,2,153.0500004,-82.4491910300548,27.9514722099801,8502532,1,1
8915715,522,-13,-2,2,153.0500004,-82.449117,27.9514675,8690389,0,1
8915715,521.999542320108,-13.0000043548213,-2.00002682984696,2,153.0500004,-82.4491061218471,27.9514590809281,8502532,1,1
8915715,522,-13,-2,2,153.0500004,-82.449117,27.9514675,8690389,0,1
8915715,522.000407869335,-13.0000014560111,-2.00005659102883,2,153.0500004,-82.4491048633786,27.9514479718027,8502532,1,1
8915715,522,-13,-2,2,153.0500004,-82.449117,27.9514675,8690389,0,1
8502532,347.000534544588,-4.99999912538632,-242.000044382295,27,153.1009988,-82.4489448899678,27.9498157769036,8502532,1,0
8502532,347,-5,-242,27,153.1009988,-82.4488618,27.9497925,8690389,0,1
8502532,346.999855215865,-4.99999585584529,-241.999999815569,27,153.1009988,-82.4488163533254,27.9498155453377,8915715,1,1
8502532,347,-5,-242,27,153.1009988,-82.4488618,27.9497925,8690389,0,1
8502532,346.999572535476,-4.99999487511377,-242.000006819892,27,153.1009988,-82.4487306089793,27.9497979263544,8915715,1,1
8915715,345.000334817434,-49.0000061219414,-265.999980998153,2,153.1490004,-82.4488197110979,27.9497907209904,8915715,1,0
8915715,345.000156856455,-48.9999968101325,-265.999908269325,2,153.1490004,-82.4486950066079,27.9497629849774,8502532,1,1
8915715,345,-49,-266,2,153.1490004,-82.4488701,27.9497824,8690389,0,1
8915715,345.000007380724,-49.0000038743352,-266.000029562243,2,153.1490004,-82.4488284973262,27.9497694898345,8502532,1,1
8915715,345,-49,-266,2,153.1490004,-82.4488701,27.9497824,8690389,0,1
8915715,344.999431291628,-49.0000048602322,-266.000000377666,2,153.1490004,-82.4487653406847,27.949807098124,8502532,1,1
8915715,345,-49,-266,2,153.1490004,-82.4488701,27.9497824,8690389,0,1
8915715,345.000241667564,-49.0000026856809,-266.000014495307,2,153.1490004,-82.4488385562434,27.9497945851456,8502532,1,1
8915715,345,-49,-266,2,153.1490004,-82.4488701,27.9497824,8690389,0,1
8915715,344.999406210455,-48.9999986278132,-265.999976262192,2,153.1490004,-82.448923582994,27.9498074651291,8502532,1,1
8915715,345,-49,-266,2,153.1490004,-82.4488701,27.9497824,8690389,0,1
8915715,345.000776900159,-49.0000052704776,-265.999928407315,2,153.1490004,-82.4489381804255,27.9497965078457,8502532,1,1
8915715,345,-49,-266,2,153.1490004,-82.4488701,27.9497824,8690389,0,1
8915715,345.000257116948,-48.9999948102351,-266.000038714763,2,153.1490004,-82.4487864188528,27.94977119446,8502532,1,1
8915715,345,-49,-266,2,153.1490004,-82.4488701,27.9497824,8690389,0,1
8915715,345.000129330627,-49.0000008265831,-265.999978012228,2,153.1490004,-82.4488312607295,27.949768037352,8502532,1,1
8915715,345,-49,-266,2,153.1490004,-82.4488701,27.9497824,8690389,0,1
