dataType,metadata_generatedAt,metadata_generatedBy,metadata_logFileName,metadata_schemaVersion,metadata_RSUID,metadata_kind,metadata_psid,metadata_bsmSource,metadata_externalID,coreData_msgCnt,coreData_id,coreData_secMark,coreData_position_lat,coreData_position_long,coreData_elevation,coreData_accelset_accelYaw,coreData_accelset_lat,coreData_accelset_long,coreData_accelset_vert,coreData_angle,coreData_accuracy_orientation,coreData_accuracy_semiMajor,coreData_accuracy_semiMinor,coreData_transmission,coreData_speed,coreData_heading,coreData_brakes_wheelBrakes_leftFront,coreData_brakes_wheelBrakes_rightFront,coreData_brakes_wheelBrakes_unavailable,coreData_brakes_wheelBrakes_leftRear,coreData_brakes_wheelBrakes_rightRear,coreData_brakes_traction,coreData_brakes_abs,coreData_brakes_scs,coreData_brakes_brakeBoost,coreData_brakes_auxBrakes,coreData_size,part2_suve_classification,part2_suve_cd_hpmstype,part2_suve_cd_role,part2_suve_vd_height,part2_suve_vd_mass,part2_suve_vd_bumpers_front,part2_suve_vd_bumpers_rear,part2_vse_events,part2_vse_ph_crumbdata,part2_vse_pp_confidence,part2_vse_pp_radiusofcurve,part2_vse_lights,coreData_position,randomNum,metadata_generatedAt_timeOfDay
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,85,8690389,4400,279517444,-824489583,-219,36,-8,-47,49,127,23841,15,12,unavailable,498,28445,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489583 27.9517444),0.95410303,0.801111111
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,3,8690389,9000,279520527,-824489792,-216,-42,19,-167,48,127,23822,15,12,unavailable,207,28509,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489792 27.9520527),0.143940676,0.8025
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,110,8690389,51049,279507423,-824489835,-229,-1265,-206,-88,48,127,18166,14,12,unavailable,426,13332,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489835 27.9507423),0.503795941,0.330833333
bsm,3/19/2021 0:46,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,83,8690389,21800,279496524,-824493236,-188,71,46,-46,48,127,26383,19,14,unavailable,289,6897,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4493236 27.9496524),0.677836064,0.7725
bsm,3/19/2021 0:47,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,59,8690389,49000,279502013,-824488245,-232,-22,-40,48,49,127,25251,14,11,unavailable,487,28520,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4488245 27.9502013),0.291749373,0.796666667
bsm,3/19/2021 0:47,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,87,8690389,600,279496727,-824491612,-203,-1,3,-28,49,127,26908,14,11,unavailable,0,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491612 27.9496727),0.395729394,0.783333333
bsm,3/19/2021 0:47,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,117,8690389,16400,279496770,-824491575,-207,0,4,-26,49,127,26862,13,10,unavailable,0,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491575 27.949677),0.626355458,0.787777778
bsm,3/19/2021 0:46,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,14,8690389,40499,279496663,-824491690,-200,2,3,-25,49,127,26066,16,12,unavailable,0,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.449169 27.9496663),0.204413856,0.777777778
bsm,3/19/2021 0:46,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,101,8690389,23600,279496593,-824492262,-191,-115,18,-157,49,127,26286,19,14,unavailable,209,6822,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4492262 27.9496593),0.387248917,0.773055556
bsm,3/19/2021 0:46,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,126,8690389,38950,279496662,-824491704,-199,0,4,-26,48,127,26076,17,12,unavailable,0,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491704 27.9496662),0.082379029,0.777222222
bsm,3/19/2021 0:47,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,111,8690389,28650,279496791,-824491548,-210,-1,4,-27,49,127,27105,13,10,unavailable,0,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491548 27.9496791),0.036494766,0.791111111
bsm,3/19/2021 0:46,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,102,8690389,36499,279496660,-824491715,-198,2,4,-25,49,127,26203,17,12,unavailable,0,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491715 27.949666),0.925583832,0.776666667
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,108,8690389,38049,279519531,-824491587,-226,-260,-28,72,48,127,20252,14,13,unavailable,439,14328,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491587 27.9519531),0.280113299,0.327222222
bsm,3/19/2021 0:47,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,26,8690389,45700,279499229,-824488127,-228,-1472,-269,7,48,127,26208,13,10,unavailable,399,447,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4488127 27.9499229),0.492460163,0.795833333
bsm,3/19/2021 0:47,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,9,8690389,44050,279498120,-824488469,-224,-1729,-255,-16,48,127,26463,13,10,unavailable,360,2580,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4488469 27.949812),0.317045803,0.795555556
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,57,8690389,1600,279514816,-824489342,-221,27,-6,-4,48,127,23728,15,12,unavailable,533,28463,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489342 27.9514816),0.146703215,0.800277778
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,1,8690389,52950,279506264,-824489003,-235,-1818,-340,-87,47,127,18043,14,12,unavailable,389,10639,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489003 27.9506264),0.929047152,0.331111111
bsm,3/19/2021 0:47,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,113,8690389,28850,279496791,-824491548,-210,0,5,-26,49,127,27105,13,10,unavailable,0,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491548 27.9496791),0.581319264,0.791111111
bsm,3/19/2021 0:20,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,40,8690389,9700,279505206,-824471788,-258,20,-6,17,49,127,14597,15,15,unavailable,549,7272,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4471788 27.9505206),0.631822703,0.335833333
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,105,8690389,50549,279507820,-824489938,-228,-510,-26,-174,49,127,18237,14,12,unavailable,440,13770,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489938 27.950782),0.965040998,0.330555556
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,100,8690389,37300,279520118,-824491586,-226,-283,-6,29,49,127,20628,14,13,unavailable,402,14408,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491586 27.9520118),0.320723153,0.326944444
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,125,8690389,39800,279518023,-824491498,-227,-35,6,59,48,127,19926,14,13,unavailable,514,14153,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491498 27.9518023),0.720230887,0.3275
bsm,3/19/2021 0:47,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,91,8690389,26600,279496791,-824491554,-210,-2,6,-28,48,127,27060,13,10,unavailable,0,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491554 27.9496791),0.069790994,0.790555556
bsm,3/19/2021 0:46,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,97,8690389,36000,279496658,-824491719,-198,0,4,-26,49,127,26239,17,13,unavailable,0,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491719 27.9496658),0.909074545,0.776666667
bsm,3/19/2021 0:47,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,9,8690389,31200,279496799,-824491543,-211,4,5,-24,48,127,27107,13,10,unavailable,0,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491543 27.9496799),0.531679595,0.791944444
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,35,8690389,56350,279505415,-824485901,-248,-483,-138,63,47,127,17963,14,12,unavailable,552,7620,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4485901 27.9505415),0.272553512,0.332222222
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,26,8690389,55499,279505510,-824486829,-246,-892,-219,31,49,127,17948,14,12,unavailable,510,7801,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4486829 27.950551),0.589323364,0.331944444
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,83,8690389,35599,279521337,-824491526,-224,-844,-108,107,48,127,21199,14,13,unavailable,388,14985,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491526 27.9521337),0.545129382,0.326388889
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,33,8690389,12000,279520998,-824489816,-215,5,-6,-10,49,127,23910,15,12,unavailable,13,28487,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489816 27.9520998),0.155303805,0.803333333
bsm,3/19/2021 0:46,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,116,8690389,37900,279496661,-824491709,-198,1,5,-25,48,127,26138,17,12,unavailable,0,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491709 27.9496661),0.412147909,0.776944444
bsm,3/19/2021 0:47,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,53,8690389,22800,279496788,-824491566,-209,0,4,-26,49,127,26958,13,10,unavailable,0,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491566 27.9496788),0.053330193,0.789444444
bsm,3/19/2021 0:47,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,34,8690389,33750,279496819,-824491536,-211,1,18,-95,48,127,27045,13,10,unavailable,20,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491536 27.9496819),0.885472262,0.7925
bsm,3/19/2021 0:20,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,62,8690389,11900,279505206,-824469264,-259,-140,-71,28,48,127,15391,15,15,unavailable,583,7112,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4469264 27.9505206),0.283487858,0.336388889
bsm,3/19/2021 0:47,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,31,8690389,33450,279496818,-824491508,-211,5,13,-62,49,127,27056,13,10,unavailable,6,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491508 27.9496818),0.868642757,0.7925
bsm,3/19/2021 0:46,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,50,8690389,31350,279496639,-824491753,-196,-3,5,-26,48,127,26395,18,13,unavailable,2,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491753 27.9496639),0.540743969,0.775277778
bsm,3/19/2021 0:46,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,66,8690389,58499,279496703,-824491623,-204,2,5,-26,49,127,27057,15,11,unavailable,0,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491623 27.9496703),0.350460401,0.782777778
bsm,3/19/2021 0:47,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,98,8690389,14499,279496765,-824491575,-206,0,4,-26,49,127,26793,13,10,unavailable,0,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491575 27.9496765),0.94093997,0.787222222
bsm,3/19/2021 0:46,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,22,8690389,54100,279496696,-824491634,-203,0,5,-27,48,127,26914,15,11,unavailable,0,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491634 27.9496696),0.87807332,0.781666667
bsm,3/19/2021 0:46,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,90,8690389,22499,279496554,-824492806,-189,-26,18,-94,47,127,26363,19,14,unavailable,276,6911,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4492806 27.9496554),0.6032914,0.772777778
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,58,8690389,58700,279505342,-824483205,-251,110,-6,16,49,127,18086,14,13,unavailable,572,7350,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4483205 27.9505342),0.292190492,0.332777778
bsm,3/19/2021 0:46,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,120,8690389,25499,279496635,-824491795,-194,24,35,-198,49,127,26219,18,14,unavailable,25,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491795 27.9496635),0.718949758,0.773611111
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,64,8690389,46449,279511728,-824490605,-227,37,28,15,49,127,19182,14,13,unavailable,562,13502,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4490605 27.9511728),0.47774717,0.329444444
bsm,3/19/2021 0:20,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,113,8690389,4200,279505245,-824477342,-248,12,-9,-31,47,127,17196,14,14,unavailable,480,7283,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4477342 27.9505245),0.652163311,0.334444444
bsm,3/19/2021 0:20,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,123,8690389,5150,279505236,-824476435,-249,-97,-22,-10,49,127,16501,14,14,unavailable,471,7239,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4476435 27.9505236),0.114605297,0.334722222
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,67,8690389,34000,279522328,-824491257,-222,-2253,-253,-44,49,127,21791,14,13,unavailable,298,16527,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491257 27.9522328),0.076903946,0.325833333
bsm,3/19/2021 0:46,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,75,8690389,21000,279496492,-824493731,-189,142,51,-51,53,127,26404,19,14,unavailable,313,6855,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4493731 27.9496492),0.146634869,0.7725
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,85,8690389,48549,279509631,-824490201,-228,220,75,-24,49,127,18617,14,12,unavailable,553,13753,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4490201 27.9509631),0.314624613,0.33
bsm,3/19/2021 0:47,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,105,8690389,40800,279497000,-824490236,-215,-782,-116,56,49,127,26765,13,10,unavailable,293,6298,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4490236 27.9497),0.211362017,0.794444444
bsm,3/19/2021 0:47,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,68,8690389,24300,279496791,-824491562,-209,0,5,-26,49,127,26999,13,10,unavailable,0,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491562 27.9496791),0.945071324,0.79
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,95,8690389,49599,279508629,-824490054,-228,85,78,-104,49,127,18414,14,12,unavailable,511,13850,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4490054 27.9508629),0.575496496,0.330277778
bsm,3/19/2021 0:46,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,8,8690389,27100,279496636,-824491766,-194,-6,6,-28,48,127,26226,18,13,unavailable,2,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491766 27.9496636),0.634714131,0.774166667
bsm,3/19/2021 0:46,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,79,8690389,47049,279496671,-824491663,-203,0,4,-26,49,127,26543,16,12,unavailable,0,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491663 27.9496671),0.414329534,0.779722222
bsm,3/19/2021 0:20,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,53,8690389,10949,279505196,-824470380,-259,-53,-45,28,48,127,14729,15,14,unavailable,567,7215,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.447038 27.9505196),0.777198354,0.336111111
bsm,3/19/2021 0:46,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,29,8690389,29250,279496636,-824491758,-195,0,5,-27,49,127,26301,18,13,unavailable,1,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491758 27.9496636),0.08993398,0.774722222
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,36,8690389,43700,279514398,-824491129,-225,-121,-4,0,49,127,19449,14,13,unavailable,518,13845,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491129 27.9514398),0.524398539,0.328611111
bsm,3/19/2021 0:47,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,78,8690389,25300,279496791,-824491559,-209,-1,5,-27,49,127,27017,13,10,unavailable,0,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491559 27.9496791),0.24238837,0.790277778
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,41,8690389,56949,279505387,-824485225,-250,-367,-108,16,50,127,17956,14,12,unavailable,561,7421,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4485225 27.9505387),0.451882718,0.332222222
bsm,3/19/2021 0:46,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,3,8690389,39450,279496663,-824491701,-199,0,5,-25,49,127,26067,16,12,unavailable,1,6762,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491701 27.9496663),0.030133709,0.7775
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,60,8690389,14750,279521023,-824489815,-215,-1,-9,8,49,127,23874,15,12,unavailable,2,28487,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4489815 27.9521023),0.565339862,0.803888889
bsm,3/19/2021 0:47,rsu,2021_3_19_0_thea25.csv,1,thea25,in,32,RV,NA,80,8690389,38300,279496856,-824491314,-212,20,-32,179,48,127,26936,13,10,unavailable,106,6788,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4491314 27.9496856),0.883240739,0.793888889
